"project","language","article","access","agent","granularity","date","views"
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-02-29,426
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-01,496
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-02,439
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-03,459
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-04,365
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-05,250
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-06,302
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-07,418
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-08,418
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-09,440
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-10,508
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-11,347
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-12,297
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-13,266
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-14,387
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-15,372
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-16,423
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-17,387
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-18,360
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-19,297
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-20,307
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-21,378
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-22,390
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-23,422
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-24,340
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-25,308
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-26,285
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-27,292
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-28,389
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-29,395
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-30,399
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-03-31,386
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-01,407
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-02,288
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-03,424
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-04,480
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-05,503
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-06,463
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-07,473
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-08,423
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-09,328
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-10,378
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-11,475
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-12,557
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-13,502
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-14,482
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-15,457
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-16,315
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-17,420
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-18,517
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-19,544
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-20,606
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-21,522
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-22,467
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-23,323
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-24,390
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-25,579
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-26,591
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-27,605
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-28,513
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-29,457
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-04-30,332
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-01,442
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-02,582
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-03,533
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-04,633
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-05,685
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-06,494
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-07,411
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-08,692
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-09,751
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-10,954
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-11,564
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-12,579
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-13,507
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-14,377
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-15,413
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-16,557
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-17,574
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-18,579
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-19,673
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-20,557
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-21,511
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-22,517
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-23,665
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-24,660
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-25,666
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-26,572
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-27,481
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-28,400
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-29,404
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-30,480
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-05-31,547
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-01,568
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-02,601
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-03,450
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-04,375
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-05,447
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-06,544
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-07,519
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-08,475
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-09,414
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-10,411
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-11,352
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-12,380
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-13,420
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-14,438
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-15,401
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-16,432
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-17,374
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-18,418
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-19,444
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-20,386
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-21,406
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-22,410
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-23,343
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-24,320
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-25,321
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-26,345
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-27,359
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-28,405
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-29,333
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-06-30,312
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-01,281
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-02,284
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-03,340
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-04,339
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-05,346
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-06,300
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-07,310
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-08,263
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-09,277
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-10,363
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-11,295
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-12,309
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-13,280
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-14,265
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-15,284
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-16,312
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-17,311
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-18,304
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-19,737
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-20,406
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-21,465
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-22,362
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-23,292
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-24,446
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-25,352
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-26,360
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-27,333
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-28,319
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-29,323
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-30,300
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-07-31,357
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-01,392
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-02,392
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-03,410
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-04,329
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-05,286
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-06,331
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-07,351
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-08,354
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-09,310
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-10,290
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-11,338
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-12,283
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-13,284
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-14,304
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-15,352
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-16,362
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-17,297
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-18,347
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-19,320
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-20,297
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-21,374
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-22,331
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-23,411
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-24,415
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-25,417
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-26,372
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-27,376
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-28,394
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-29,392
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-30,413
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-08-31,375
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-01,463
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-02,400
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-03,325
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-04,395
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-05,406
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-06,447
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-07,494
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-08,534
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-09,400
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-10,281
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-11,358
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-12,427
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-13,515
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-14,541
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-15,508
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-16,415
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-17,330
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-18,391
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-19,530
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-20,481
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-21,543
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-22,528
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-23,485
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-24,345
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-25,429
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-26,671
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-27,534
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-28,572
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-29,554
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-09-30,406
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-01,327
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-02,401
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-03,494
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-04,466
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-05,481
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-06,513
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-07,429
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-08,303
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-09,378
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-10,442
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-11,559
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-12,536
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-13,537
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-14,462
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-15,297
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-16,415
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-17,620
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-18,619
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-19,566
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-20,544
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-21,437
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-22,316
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-23,409
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-24,533
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-25,546
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-26,520
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-27,517
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-28,370
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-29,265
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-30,339
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-10-31,417
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-01,462
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-02,470
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-03,541
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-04,455
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-05,299
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-06,406
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-07,474
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-08,497
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-09,441
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-10,430
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-11,332
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-12,266
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-13,331
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-14,553
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-15,551
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-16,549
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-17,458
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-18,434
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-19,335
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-20,353
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-21,419
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-22,513
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-23,425
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-24,365
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-25,317
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-26,357
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-27,444
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-28,502
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-29,527
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-11-30,809
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-01,727
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-02,452
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-03,323
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-04,365
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-05,460
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-06,520
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-07,460
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-08,432
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-09,355
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-10,231
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-11,305
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-12,409
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-13,410
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-14,413
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-15,387
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-16,305
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-17,274
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-18,279
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-19,282
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-20,297
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-21,332
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-22,279
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-23,246
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-24,203
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-25,196
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-26,232
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-27,258
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-28,262
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-29,266
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-30,247
"wikipedia","en","Invasive_species","mobile-web","user","daily",2016-12-31,207
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-01,1142
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-02,1608
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-03,2008
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-04,2866
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-05,3031
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-06,3259
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-07,2865
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-08,2071
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-09,1781
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-10,2504
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-11,2879
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-12,3206
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-13,2839
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-14,2589
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-15,1925
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-16,1443
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-17,1988
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-18,2619
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-19,2809
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-20,2777
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-21,2437
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-22,1937
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-23,1388
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-24,1815
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-25,2527
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-26,2552
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-27,2589
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-28,2459
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-29,2613
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-30,1538
"wikipedia","en","Climate_change","desktop","user","daily",2016-01-31,1786
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-01,2566
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-02,2428
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-03,2395
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-04,2231
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-05,1843
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-06,1236
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-07,1396
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-08,2098
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-09,2553
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-10,2189
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-11,2298
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-12,1757
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-13,1330
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-14,1558
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-15,2209
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-16,2371
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-17,2620
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-18,2215
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-19,1832
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-20,1364
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-21,1765
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-22,2585
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-23,2803
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-24,2453
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-25,2842
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-26,2248
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-27,1598
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-28,1988
"wikipedia","en","Climate_change","desktop","user","daily",2016-02-29,4252
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-01,3287
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-02,2834
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-03,2742
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-04,2273
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-05,1589
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-06,1967
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-07,2842
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-08,2869
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-09,2796
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-10,2896
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-11,2393
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-12,1531
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-13,1950
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-14,2733
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-15,2700
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-16,2609
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-17,2457
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-18,1914
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-19,1256
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-20,1681
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-21,2166
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-22,2148
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-23,2014
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-24,1645
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-25,1246
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-26,1078
