project,language,article,access,agent,granularity,date,views
wikipedia,en,Indri,mobile-web,user,daily,10/03/2017,279
wikipedia,en,Indri,mobile-web,user,daily,11/03/2017,157
wikipedia,en,Indri,mobile-web,user,daily,12/03/2017,167
wikipedia,en,Indri,mobile-web,user,daily,13/03/2017,144
wikipedia,en,Indri,mobile-web,user,daily,14/03/2017,114
wikipedia,en,Indri,mobile-web,user,daily,15/03/2017,103
wikipedia,en,Indri,mobile-web,user,daily,16/03/2017,100
wikipedia,en,Indri,mobile-web,user,daily,17/03/2017,67
wikipedia,en,Indri,mobile-web,user,daily,18/03/2017,101
wikipedia,en,Indri,mobile-web,user,daily,19/03/2017,120
wikipedia,en,Indri,mobile-web,user,daily,20/03/2017,92
wikipedia,en,Indri,mobile-web,user,daily,21/03/2017,80
wikipedia,en,Indri,mobile-web,user,daily,22/03/2017,73
wikipedia,en,Indri,mobile-web,user,daily,23/03/2017,85
wikipedia,en,Indri,mobile-web,user,daily,24/03/2017,79
wikipedia,en,Indri,mobile-web,user,daily,25/03/2017,148
wikipedia,en,Indri,mobile-web,user,daily,26/03/2017,128
wikipedia,en,Indri,mobile-web,user,daily,27/03/2017,115
wikipedia,en,Indri,mobile-web,user,daily,28/03/2017,97
wikipedia,en,Indri,mobile-web,user,daily,29/03/2017,63
wikipedia,en,Indri,mobile-web,user,daily,30/03/2017,83
wikipedia,en,Indri,mobile-web,user,daily,31/03/2017,71
wikipedia,en,Indri,mobile-web,user,daily,01/04/2017,92
wikipedia,en,Indri,mobile-web,user,daily,02/04/2017,111
wikipedia,en,Indri,mobile-web,user,daily,03/04/2017,67
wikipedia,en,Indri,mobile-web,user,daily,04/04/2017,80
wikipedia,en,Indri,mobile-web,user,daily,05/04/2017,47
wikipedia,en,Indri,mobile-web,user,daily,06/04/2017,64
wikipedia,en,Indri,mobile-web,user,daily,07/04/2017,67
wikipedia,en,Indri,mobile-web,user,daily,08/04/2017,83
wikipedia,en,Indri,mobile-web,user,daily,09/04/2017,95
wikipedia,en,Indri,mobile-web,user,daily,10/04/2017,143
wikipedia,en,Indri,mobile-web,user,daily,11/04/2017,166
wikipedia,en,Indri,mobile-web,user,daily,12/04/2017,73
wikipedia,en,Indri,mobile-web,user,daily,13/04/2017,90
wikipedia,en,Indri,mobile-web,user,daily,14/04/2017,94
wikipedia,en,Indri,mobile-web,user,daily,15/04/2017,95
wikipedia,en,Indri,mobile-web,user,daily,16/04/2017,108
wikipedia,en,Indri,mobile-web,user,daily,17/04/2017,79
wikipedia,en,Indri,mobile-web,user,daily,18/04/2017,59
wikipedia,en,Indri,mobile-web,user,daily,19/04/2017,77
wikipedia,en,Indri,mobile-web,user,daily,20/04/2017,89
wikipedia,en,Indri,mobile-web,user,daily,21/04/2017,85
wikipedia,en,Indri,mobile-web,user,daily,22/04/2017,153
wikipedia,en,Indri,mobile-web,user,daily,23/04/2017,142
wikipedia,en,Indri,mobile-web,user,daily,24/04/2017,105
wikipedia,en,Indri,mobile-web,user,daily,25/04/2017,69
wikipedia,en,Indri,mobile-web,user,daily,26/04/2017,93
wikipedia,en,Indri,mobile-web,user,daily,27/04/2017,98
wikipedia,en,Indri,mobile-web,user,daily,28/04/2017,69
wikipedia,en,Indri,mobile-web,user,daily,29/04/2017,61
wikipedia,en,Indri,mobile-web,user,daily,30/04/2017,73
wikipedia,en,Jackson's_widowbird,desktop,user,daily,01/01/2017,7
wikipedia,en,Jackson's_widowbird,desktop,user,daily,02/01/2017,4
wikipedia,en,Jackson's_widowbird,desktop,user,daily,03/01/2017,7
wikipedia,en,Jackson's_widowbird,desktop,user,daily,04/01/2017,11
wikipedia,en,Jackson's_widowbird,desktop,user,daily,05/01/2017,7
wikipedia,en,Jackson's_widowbird,desktop,user,daily,06/01/2017,6
wikipedia,en,Jackson's_widowbird,desktop,user,daily,07/01/2017,9
wikipedia,en,Jackson's_widowbird,desktop,user,daily,08/01/2017,10
wikipedia,en,Jackson's_widowbird,desktop,user,daily,09/01/2017,7
wikipedia,en,Jackson's_widowbird,desktop,user,daily,10/01/2017,7
wikipedia,en,Jackson's_widowbird,desktop,user,daily,11/01/2017,3
wikipedia,en,Jackson's_widowbird,desktop,user,daily,12/01/2017,6
wikipedia,en,Jackson's_widowbird,desktop,user,daily,13/01/2017,12
wikipedia,en,Jackson's_widowbird,desktop,user,daily,14/01/2017,5
wikipedia,en,Jackson's_widowbird,desktop,user,daily,15/01/2017,2
wikipedia,en,Jackson's_widowbird,desktop,user,daily,16/01/2017,6
wikipedia,en,Jackson's_widowbird,desktop,user,daily,17/01/2017,5
wikipedia,en,Jackson's_widowbird,desktop,user,daily,18/01/2017,6
wikipedia,en,Jackson's_widowbird,desktop,user,daily,19/01/2017,3
wikipedia,en,Jackson's_widowbird,desktop,user,daily,20/01/2017,8
wikipedia,en,Jackson's_widowbird,desktop,user,daily,21/01/2017,4
wikipedia,en,Jackson's_widowbird,desktop,user,daily,22/01/2017,12
wikipedia,en,Jackson's_widowbird,desktop,user,daily,23/01/2017,10
wikipedia,en,Jackson's_widowbird,desktop,user,daily,24/01/2017,10
wikipedia,en,Jackson's_widowbird,desktop,user,daily,25/01/2017,6
wikipedia,en,Jackson's_widowbird,desktop,user,daily,26/01/2017,7
wikipedia,en,Jackson's_widowbird,desktop,user,daily,27/01/2017,5
wikipedia,en,Jackson's_widowbird,desktop,user,daily,28/01/2017,8
wikipedia,en,Jackson's_widowbird,desktop,user,daily,29/01/2017,6
wikipedia,en,Jackson's_widowbird,desktop,user,daily,30/01/2017,6
wikipedia,en,Jackson's_widowbird,desktop,user,daily,31/01/2017,4
wikipedia,en,Jackson's_widowbird,desktop,user,daily,01/02/2017,5
wikipedia,en,Jackson's_widowbird,desktop,user,daily,02/02/2017,4
wikipedia,en,Jackson's_widowbird,desktop,user,daily,03/02/2017,4
wikipedia,en,Jackson's_widowbird,desktop,user,daily,04/02/2017,8
wikipedia,en,Jackson's_widowbird,desktop,user,daily,05/02/2017,11
wikipedia,en,Jackson's_widowbird,desktop,user,daily,06/02/2017,5
wikipedia,en,Jackson's_widowbird,desktop,user,daily,07/02/2017,6
wikipedia,en,Jackson's_widowbird,desktop,user,daily,08/02/2017,13
wikipedia,en,Jackson's_widowbird,desktop,user,daily,09/02/2017,2
wikipedia,en,Jackson's_widowbird,desktop,user,daily,10/02/2017,7
wikipedia,en,Jackson's_widowbird,desktop,user,daily,11/02/2017,2
wikipedia,en,Jackson's_widowbird,desktop,user,daily,12/02/2017,8
wikipedia,en,Jackson's_widowbird,desktop,user,daily,13/02/2017,7
wikipedia,en,Jackson's_widowbird,desktop,user,daily,14/02/2017,13
wikipedia,en,Jackson's_widowbird,desktop,user,daily,15/02/2017,7
wikipedia,en,Jackson's_widowbird,desktop,user,daily,16/02/2017,5
wikipedia,en,Jackson's_widowbird,desktop,user,daily,17/02/2017,3
wikipedia,en,Jackson's_widowbird,desktop,user,daily,18/02/2017,3
wikipedia,en,Jackson's_widowbird,desktop,user,daily,19/02/2017,17
wikipedia,en,Jackson's_widowbird,desktop,user,daily,20/02/2017,2
wikipedia,en,Jackson's_widowbird,desktop,user,daily,21/02/2017,4
wikipedia,en,Jackson's_widowbird,desktop,user,daily,22/02/2017,11
wikipedia,en,Jackson's_widowbird,desktop,user,daily,23/02/2017,4
wikipedia,en,Jackson's_widowbird,desktop,user,daily,24/02/2017,5
wikipedia,en,Jackson's_widowbird,desktop,user,daily,25/02/2017,6
wikipedia,en,Jackson's_widowbird,desktop,user,daily,26/02/2017,5
wikipedia,en,Jackson's_widowbird,desktop,user,daily,27/02/2017,11
wikipedia,en,Jackson's_widowbird,desktop,user,daily,28/02/2017,6
wikipedia,en,Jackson's_widowbird,desktop,user,daily,01/03/2017,2
wikipedia,en,Jackson's_widowbird,desktop,user,daily,02/03/2017,9
wikipedia,en,Jackson's_widowbird,desktop,user,daily,03/03/2017,4
wikipedia,en,Jackson's_widowbird,desktop,user,daily,04/03/2017,5
wikipedia,en,Jackson's_widowbird,desktop,user,daily,05/03/2017,5
wikipedia,en,Jackson's_widowbird,desktop,user,daily,06/03/2017,2
wikipedia,en,Jackson's_widowbird,desktop,user,daily,07/03/2017,3
wikipedia,en,Jackson's_widowbird,desktop,user,daily,08/03/2017,4
wikipedia,en,Jackson's_widowbird,desktop,user,daily,09/03/2017,4
wikipedia,en,Jackson's_widowbird,desktop,user,daily,10/03/2017,6
wikipedia,en,Jackson's_widowbird,desktop,user,daily,11/03/2017,3
wikipedia,en,Jackson's_widowbird,desktop,user,daily,12/03/2017,3
wikipedia,en,Jackson's_widowbird,desktop,user,daily,13/03/2017,4
wikipedia,en,Jackson's_widowbird,desktop,user,daily,14/03/2017,4
wikipedia,en,Jackson's_widowbird,desktop,user,daily,15/03/2017,4
wikipedia,en,Jackson's_widowbird,desktop,user,daily,16/03/2017,7
wikipedia,en,Jackson's_widowbird,desktop,user,daily,17/03/2017,10
wikipedia,en,Jackson's_widowbird,desktop,user,daily,18/03/2017,5
wikipedia,en,Jackson's_widowbird,desktop,user,daily,19/03/2017,19
wikipedia,en,Jackson's_widowbird,desktop,user,daily,20/03/2017,13
wikipedia,en,Jackson's_widowbird,desktop,user,daily,21/03/2017,13
wikipedia,en,Jackson's_widowbird,desktop,user,daily,22/03/2017,20
wikipedia,en,Jackson's_widowbird,desktop,user,daily,23/03/2017,7
wikipedia,en,Jackson's_widowbird,desktop,user,daily,24/03/2017,15
wikipedia,en,Jackson's_widowbird,desktop,user,daily,25/03/2017,7
wikipedia,en,Jackson's_widowbird,desktop,user,daily,26/03/2017,6
wikipedia,en,Jackson's_widowbird,desktop,user,daily,27/03/2017,11
wikipedia,en,Jackson's_widowbird,desktop,user,daily,28/03/2017,5
wikipedia,en,Jackson's_widowbird,desktop,user,daily,29/03/2017,7
wikipedia,en,Jackson's_widowbird,desktop,user,daily,30/03/2017,6
wikipedia,en,Jackson's_widowbird,desktop,user,daily,31/03/2017,11
wikipedia,en,Jackson's_widowbird,desktop,user,daily,01/04/2017,2
wikipedia,en,Jackson's_widowbird,desktop,user,daily,02/04/2017,3
wikipedia,en,Jackson's_widowbird,desktop,user,daily,03/04/2017,7
wikipedia,en,Jackson's_widowbird,desktop,user,daily,04/04/2017,5
wikipedia,en,Jackson's_widowbird,desktop,user,daily,05/04/2017,3
wikipedia,en,Jackson's_widowbird,desktop,user,daily,06/04/2017,2
wikipedia,en,Jackson's_widowbird,desktop,user,daily,07/04/2017,4
wikipedia,en,Jackson's_widowbird,desktop,user,daily,08/04/2017,2
wikipedia,en,Jackson's_widowbird,desktop,user,daily,09/04/2017,5
wikipedia,en,Jackson's_widowbird,desktop,user,daily,10/04/2017,4
wikipedia,en,Jackson's_widowbird,desktop,user,daily,11/04/2017,3
wikipedia,en,Jackson's_widowbird,desktop,user,daily,12/04/2017,5
wikipedia,en,Jackson's_widowbird,desktop,user,daily,13/04/2017,6
wikipedia,en,Jackson's_widowbird,desktop,user,daily,14/04/2017,5
wikipedia,en,Jackson's_widowbird,desktop,user,daily,15/04/2017,3
wikipedia,en,Jackson's_widowbird,desktop,user,daily,16/04/2017,1
wikipedia,en,Jackson's_widowbird,desktop,user,daily,17/04/2017,13
wikipedia,en,Jackson's_widowbird,desktop,user,daily,18/04/2017,10
wikipedia,en,Jackson's_widowbird,desktop,user,daily,19/04/2017,4
wikipedia,en,Jackson's_widowbird,desktop,user,daily,20/04/2017,5
wikipedia,en,Jackson's_widowbird,desktop,user,daily,21/04/2017,2
wikipedia,en,Jackson's_widowbird,desktop,user,daily,22/04/2017,6
wikipedia,en,Jackson's_widowbird,desktop,user,daily,23/04/2017,8
wikipedia,en,Jackson's_widowbird,desktop,user,daily,24/04/2017,7
wikipedia,en,Jackson's_widowbird,desktop,user,daily,25/04/2017,9
wikipedia,en,Jackson's_widowbird,desktop,user,daily,26/04/2017,7
wikipedia,en,Jackson's_widowbird,desktop,user,daily,27/04/2017,16
wikipedia,en,Jackson's_widowbird,desktop,user,daily,28/04/2017,7
wikipedia,en,Jackson's_widowbird,desktop,user,daily,29/04/2017,4
wikipedia,en,Jackson's_widowbird,desktop,user,daily,30/04/2017,8
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,01/01/2017,34
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,02/01/2017,10
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,03/01/2017,6
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,04/01/2017,7
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,05/01/2017,9
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,06/01/2017,6
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,07/01/2017,7
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,08/01/2017,12
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,09/01/2017,5
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,10/01/2017,10
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,11/01/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,12/01/2017,2
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,13/01/2017,7
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,14/01/2017,2
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,15/01/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,16/01/2017,7
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,17/01/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,18/01/2017,6
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,19/01/2017,2
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,20/01/2017,1
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,21/01/2017,4
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,22/01/2017,2
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,23/01/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,24/01/2017,4
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,25/01/2017,1
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,26/01/2017,2
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,27/01/2017,1
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,28/01/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,29/01/2017,7
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,30/01/2017,5
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,31/01/2017,8
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,01/02/2017,2
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,02/02/2017,4
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,03/02/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,04/02/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,05/02/2017,5
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,06/02/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,07/02/2017,1
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,08/02/2017,1
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,09/02/2017,1
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,10/02/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,11/02/2017,4
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,12/02/2017,6
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,13/02/2017,0
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,14/02/2017,1
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,15/02/2017,2
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,16/02/2017,4
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,17/02/2017,2
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,18/02/2017,6
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,19/02/2017,5
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,20/02/2017,5
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,21/02/2017,2
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,22/02/2017,6
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,23/02/2017,1
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,24/02/2017,5
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,25/02/2017,17
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,26/02/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,27/02/2017,0
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,28/02/2017,13
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,01/03/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,02/03/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,03/03/2017,5
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,04/03/2017,2
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,05/03/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,06/03/2017,14
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,07/03/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,08/03/2017,5
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,09/03/2017,6
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,10/03/2017,5
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,11/03/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,12/03/2017,4
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,13/03/2017,4
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,14/03/2017,4
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,15/03/2017,2
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,16/03/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,17/03/2017,1
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,18/03/2017,5
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,19/03/2017,75
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,20/03/2017,20
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,21/03/2017,14
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,22/03/2017,35
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,23/03/2017,23
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,24/03/2017,24
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,25/03/2017,15
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,26/03/2017,18
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,27/03/2017,28
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,28/03/2017,6
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,29/03/2017,8
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,30/03/2017,10
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,31/03/2017,4
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,01/04/2017,7
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,02/04/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,03/04/2017,8
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,04/04/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,05/04/2017,5
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,06/04/2017,8
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,07/04/2017,9
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,08/04/2017,1
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,09/04/2017,5
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,10/04/2017,2
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,11/04/2017,1
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,12/04/2017,4
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,13/04/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,14/04/2017,12
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,15/04/2017,2
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,16/04/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,17/04/2017,2
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,18/04/2017,0
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,19/04/2017,1
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,20/04/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,21/04/2017,2
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,22/04/2017,11
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,23/04/2017,4
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,24/04/2017,8
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,25/04/2017,6
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,26/04/2017,2
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,27/04/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,28/04/2017,3
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,29/04/2017,4
wikipedia,en,Jackson's_widowbird,mobile-web,user,daily,30/04/2017,8
wikipedia,en,Jaguar,desktop,user,daily,01/01/2017,1102
wikipedia,en,Jaguar,desktop,user,daily,02/01/2017,1503
wikipedia,en,Jaguar,desktop,user,daily,03/01/2017,2173
wikipedia,en,Jaguar,desktop,user,daily,04/01/2017,2017
wikipedia,en,Jaguar,desktop,user,daily,05/01/2017,1839
wikipedia,en,Jaguar,desktop,user,daily,06/01/2017,1741
wikipedia,en,Jaguar,desktop,user,daily,07/01/2017,1314
wikipedia,en,Jaguar,desktop,user,daily,08/01/2017,1448
wikipedia,en,Jaguar,desktop,user,daily,09/01/2017,1758
wikipedia,en,Jaguar,desktop,user,daily,10/01/2017,1961
wikipedia,en,Jaguar,desktop,user,daily,11/01/2017,2045
wikipedia,en,Jaguar,desktop,user,daily,12/01/2017,2225
wikipedia,en,Jaguar,desktop,user,daily,13/01/2017,1956
wikipedia,en,Jaguar,desktop,user,daily,14/01/2017,1495
wikipedia,en,Jaguar,desktop,user,daily,15/01/2017,1507
wikipedia,en,Jaguar,desktop,user,daily,16/01/2017,1888
wikipedia,en,Jaguar,desktop,user,daily,17/01/2017,2280
wikipedia,en,Jaguar,desktop,user,daily,18/01/2017,2298
wikipedia,en,Jaguar,desktop,user,daily,19/01/2017,1982
wikipedia,en,Jaguar,desktop,user,daily,20/01/2017,1752
wikipedia,en,Jaguar,desktop,user,daily,21/01/2017,1252
wikipedia,en,Jaguar,desktop,user,daily,22/01/2017,1495
wikipedia,en,Jaguar,desktop,user,daily,23/01/2017,1955
wikipedia,en,Jaguar,desktop,user,daily,24/01/2017,1962
wikipedia,en,Jaguar,desktop,user,daily,25/01/2017,2070
wikipedia,en,Jaguar,desktop,user,daily,26/01/2017,2130
wikipedia,en,Jaguar,desktop,user,daily,27/01/2017,2282
wikipedia,en,Jaguar,desktop,user,daily,28/01/2017,1443
wikipedia,en,Jaguar,desktop,user,daily,29/01/2017,1432
wikipedia,en,Jaguar,desktop,user,daily,30/01/2017,2640
wikipedia,en,Jaguar,desktop,user,daily,31/01/2017,2165
wikipedia,en,Jaguar,desktop,user,daily,01/02/2017,2124
wikipedia,en,Jaguar,desktop,user,daily,02/02/2017,2238
wikipedia,en,Jaguar,desktop,user,daily,03/02/2017,2184
wikipedia,en,Jaguar,desktop,user,daily,04/02/2017,1467
wikipedia,en,Jaguar,desktop,user,daily,05/02/2017,1721
wikipedia,en,Jaguar,desktop,user,daily,06/02/2017,2400
wikipedia,en,Jaguar,desktop,user,daily,07/02/2017,2450
wikipedia,en,Jaguar,desktop,user,daily,08/02/2017,2264
wikipedia,en,Jaguar,desktop,user,daily,09/02/2017,2252
wikipedia,en,Jaguar,desktop,user,daily,10/02/2017,2137
wikipedia,en,Jaguar,desktop,user,daily,11/02/2017,1443
wikipedia,en,Jaguar,desktop,user,daily,12/02/2017,1484
wikipedia,en,Jaguar,desktop,user,daily,13/02/2017,2111
wikipedia,en,Jaguar,desktop,user,daily,14/02/2017,2103
wikipedia,en,Jaguar,desktop,user,daily,15/02/2017,2189
wikipedia,en,Jaguar,desktop,user,daily,16/02/2017,140041
wikipedia,en,Jaguar,desktop,user,daily,17/02/2017,22620
wikipedia,en,Jaguar,desktop,user,daily,18/02/2017,1755
wikipedia,en,Jaguar,desktop,user,daily,19/02/2017,1845
wikipedia,en,Jaguar,desktop,user,daily,20/02/2017,2027
wikipedia,en,Jaguar,desktop,user,daily,21/02/2017,2319
wikipedia,en,Jaguar,desktop,user,daily,22/02/2017,2475
wikipedia,en,Jaguar,desktop,user,daily,23/02/2017,2337
wikipedia,en,Jaguar,desktop,user,daily,24/02/2017,1985
wikipedia,en,Jaguar,desktop,user,daily,25/02/2017,1561
wikipedia,en,Jaguar,desktop,user,daily,26/02/2017,1548
wikipedia,en,Jaguar,desktop,user,daily,27/02/2017,2236
wikipedia,en,Jaguar,desktop,user,daily,28/02/2017,2132
wikipedia,en,Jaguar,desktop,user,daily,01/03/2017,2004
wikipedia,en,Jaguar,desktop,user,daily,02/03/2017,2317
wikipedia,en,Jaguar,desktop,user,daily,03/03/2017,3162
wikipedia,en,Jaguar,desktop,user,daily,04/03/2017,1578
wikipedia,en,Jaguar,desktop,user,daily,05/03/2017,1823
wikipedia,en,Jaguar,desktop,user,daily,06/03/2017,2735
wikipedia,en,Jaguar,desktop,user,daily,07/03/2017,2546
wikipedia,en,Jaguar,desktop,user,daily,08/03/2017,2399
wikipedia,en,Jaguar,desktop,user,daily,09/03/2017,2208
wikipedia,en,Jaguar,desktop,user,daily,10/03/2017,2164
wikipedia,en,Jaguar,desktop,user,daily,11/03/2017,1373
wikipedia,en,Jaguar,desktop,user,daily,12/03/2017,1562
wikipedia,en,Jaguar,desktop,user,daily,13/03/2017,2249
wikipedia,en,Jaguar,desktop,user,daily,14/03/2017,2274
wikipedia,en,Jaguar,desktop,user,daily,15/03/2017,2151
wikipedia,en,Jaguar,desktop,user,daily,16/03/2017,2326
wikipedia,en,Jaguar,desktop,user,daily,17/03/2017,1952
wikipedia,en,Jaguar,desktop,user,daily,18/03/2017,1376
wikipedia,en,Jaguar,desktop,user,daily,19/03/2017,1533
wikipedia,en,Jaguar,desktop,user,daily,20/03/2017,2035
wikipedia,en,Jaguar,desktop,user,daily,21/03/2017,2239
wikipedia,en,Jaguar,desktop,user,daily,22/03/2017,2232
wikipedia,en,Jaguar,desktop,user,daily,23/03/2017,2125
wikipedia,en,Jaguar,desktop,user,daily,24/03/2017,1964
wikipedia,en,Jaguar,desktop,user,daily,25/03/2017,1358
wikipedia,en,Jaguar,desktop,user,daily,26/03/2017,1492
wikipedia,en,Jaguar,desktop,user,daily,27/03/2017,2183
wikipedia,en,Jaguar,desktop,user,daily,28/03/2017,2186
wikipedia,en,Jaguar,desktop,user,daily,29/03/2017,2258
wikipedia,en,Jaguar,desktop,user,daily,30/03/2017,2317
wikipedia,en,Jaguar,desktop,user,daily,31/03/2017,1932
wikipedia,en,Jaguar,desktop,user,daily,01/04/2017,1230
wikipedia,en,Jaguar,desktop,user,daily,02/04/2017,1524
wikipedia,en,Jaguar,desktop,user,daily,03/04/2017,2079
wikipedia,en,Jaguar,desktop,user,daily,04/04/2017,2285
wikipedia,en,Jaguar,desktop,user,daily,05/04/2017,2045
wikipedia,en,Jaguar,desktop,user,daily,06/04/2017,1971
