species,day,page views
Racer_snake,03/07/2016,77.00
Racer_snake,04/07/2016,14.00
Racer_snake,05/07/2016,47.00
Racer_snake,06/07/2016,41.00
Racer_snake,07/07/2016,27.00
Racer_snake,08/07/2016,44.00
Racer_snake,09/07/2016,21.00
Racer_snake,10/07/2016,11.00
Racer_snake,11/07/2016,37.00
Racer_snake,12/07/2016,28.00
Racer_snake,13/07/2016,23.00
Racer_snake,14/07/2016,18.00
Racer_snake,15/07/2016,118.00
Racer_snake,16/07/2016,109.00
Racer_snake,17/07/2016,26.00
Racer_snake,18/07/2016,41.00
Racer_snake,19/07/2016,45.00
Racer_snake,20/07/2016,18.00
Racer_snake,21/07/2016,21.00
Racer_snake,22/07/2016,33.00
Racer_snake,23/07/2016,37.00
Racer_snake,24/07/2016,49.00
Racer_snake,25/07/2016,28.00
Racer_snake,26/07/2016,14.00
Racer_snake,27/07/2016,9.00
Racer_snake,28/07/2016,7.00
Racer_snake,29/07/2016,26.00
Racer_snake,30/07/2016,16.00
Racer_snake,31/07/2016,19.00
Racer_snake,01/08/2016,28.00
Racer_snake,02/08/2016,43.00
Racer_snake,03/08/2016,51.00
Racer_snake,04/08/2016,21.00
Racer_snake,05/08/2016,9.00
Racer_snake,06/08/2016,54.00
Racer_snake,07/08/2016,21.00
Racer_snake,08/08/2016,58.00
Racer_snake,09/08/2016,11.00
Racer_snake,10/08/2016,39.00
Racer_snake,11/08/2016,33.00
Racer_snake,12/08/2016,15.00
Racer_snake,13/08/2016,22.00
Racer_snake,14/08/2016,19.00
Racer_snake,15/08/2016,3.00
Racer_snake,16/08/2016,34.00
Racer_snake,17/08/2016,26.00
Racer_snake,18/08/2016,9.00
Racer_snake,19/08/2016,42.00
Racer_snake,20/08/2016,18.00
Racer_snake,21/08/2016,51.00
Racer_snake,22/08/2016,17.00
Racer_snake,23/08/2016,14.00
Racer_snake,24/08/2016,45.00
Racer_snake,25/08/2016,45.00
Racer_snake,26/08/2016,53.00
Racer_snake,27/08/2016,37.00
Racer_snake,28/08/2016,17.00
Racer_snake,29/08/2016,94.00
Racer_snake,30/08/2016,55.00
Racer_snake,31/08/2016,20.00
Racer_snake,01/09/2016,13.00
Racer_snake,02/09/2016,7.00
Racer_snake,03/09/2016,32.00
Racer_snake,04/09/2016,52.00
Racer_snake,05/09/2016,123.00
Racer_snake,06/09/2016,50.00
Racer_snake,07/09/2016,29.00
Racer_snake,08/09/2016,33.00
Racer_snake,09/09/2016,39.00
Racer_snake,10/09/2016,23.00
Racer_snake,11/09/2016,45.00
Racer_snake,12/09/2016,36.00
Racer_snake,13/09/2016,17.00
Racer_snake,14/09/2016,13.00
Racer_snake,15/09/2016,34.00
Racer_snake,16/09/2016,30.00
Racer_snake,17/09/2016,11.00
Racer_snake,18/09/2016,31.00
Racer_snake,19/09/2016,10.00
Racer_snake,20/09/2016,29.00
Racer_snake,21/09/2016,76.00
Racer_snake,22/09/2016,38.00
Racer_snake,23/09/2016,115.00
Racer_snake,24/09/2016,91.00
Racer_snake,25/09/2016,10.00
Racer_snake,26/09/2016,32.00
Racer_snake,27/09/2016,12.00
Racer_snake,28/09/2016,43.00
Racer_snake,29/09/2016,67.00
Racer_snake,30/09/2016,53.00
Racer_snake,01/10/2016,12.00
Racer_snake,02/10/2016,74.00
Racer_snake,03/10/2016,32.00
Racer_snake,04/10/2016,33.00
Racer_snake,05/10/2016,18.00
Racer_snake,06/10/2016,39.00
Racer_snake,07/10/2016,30.00
Racer_snake,08/10/2016,11.00
Racer_snake,09/10/2016,80.00
Racer_snake,10/10/2016,61.00
Racer_snake,11/10/2016,85.00
Racer_snake,12/10/2016,47.00
Racer_snake,13/10/2016,129.00
Racer_snake,14/10/2016,64.00
Racer_snake,15/10/2016,43.00
Racer_snake,16/10/2016,21.00
Racer_snake,17/10/2016,75.00
Racer_snake,18/10/2016,80.00
Racer_snake,19/10/2016,37.00
Racer_snake,20/10/2016,37.00
Racer_snake,21/10/2016,83.00
Racer_snake,22/10/2016,15.00
Racer_snake,23/10/2016,45.00
Racer_snake,24/10/2016,25.00
Racer_snake,25/10/2016,27.00
Racer_snake,26/10/2016,93.00
Racer_snake,27/10/2016,75.00
Racer_snake,28/10/2016,41.00
Racer_snake,29/10/2016,29.00
Racer_snake,30/10/2016,12.00
Racer_snake,31/10/2016,114.00
Racer_snake,01/11/2016,24.00
Racer_snake,02/11/2016,21.00
Racer_snake,03/11/2016,33.00
Racer_snake,04/11/2016,43.00
Racer_snake,05/11/2016,29.00
Racer_snake,06/11/2016,104.00
Racer_snake,07/11/2016,47.00
Racer_snake,08/11/2016,62.00
Racer_snake,09/11/2016,41.00
Racer_snake,10/11/2016,224.00
Racer_snake,11/11/2016,33.00
Racer_snake,12/11/2016,29.00
Racer_snake,13/11/2016,20.00
Racer_snake,14/11/2016,38.00
Racer_snake,15/11/2016,123.00
Racer_snake,16/11/2016,69.00
Racer_snake,17/11/2016,36.00
Racer_snake,18/11/2016,9.00
Racer_snake,19/11/2016,32.00
Racer_snake,20/11/2016,21.00
Racer_snake,21/11/2016,32.00
Racer_snake,22/11/2016,63.00
Racer_snake,23/11/2016,40.00
Racer_snake,24/11/2016,33.00
Racer_snake,25/11/2016,55.00
Racer_snake,26/11/2016,11.00
Racer_snake,27/11/2016,12.00
Racer_snake,28/11/2016,185.00
Racer_snake,29/11/2016,125.00
Racer_snake,30/11/2016,114.00
Racer_snake,01/12/2016,60.00
Racer_snake,02/12/2016,12.00
Racer_snake,03/12/2016,61.00
Racer_snake,04/12/2016,23.00
Racer_snake,05/12/2016,16.00
Racer_snake,06/12/2016,73.00
Racer_snake,07/12/2016,29.00
Racer_snake,08/12/2016,24.00
Racer_snake,09/12/2016,13.00
Racer_snake,10/12/2016,20.00
Racer_snake,11/12/2016,11.00
Racer_snake,12/12/2016,56.00
Racer_snake,13/12/2016,107.00
Racer_snake,14/12/2016,52.00
Racer_snake,15/12/2016,24.00
Racer_snake,16/12/2016,15.00
Racer_snake,17/12/2016,26.00
Racer_snake,18/12/2016,10.00
Racer_snake,19/12/2016,20.00
Racer_snake,20/12/2016,20.00
Racer_snake,21/12/2016,13.00
Racer_snake,22/12/2016,29.00
Racer_snake,23/12/2016,1.00
Racer_snake,24/12/2016,6.00
Racer_snake,25/12/2016,11.00
Racer_snake,26/12/2016,6.00
Racer_snake,27/12/2016,24.00
Racer_snake,28/12/2016,11.00
Racer_snake,29/12/2016,63.00
Racer_snake,30/12/2016,11.00
Racer_snake,31/12/2016,12.00
Red_bird-of-paradise,01/01/2016,29.00
Red_bird-of-paradise,02/01/2016,26.00
Red_bird-of-paradise,03/01/2016,11.00
Red_bird-of-paradise,04/01/2016,1.00
Red_bird-of-paradise,05/01/2016,33.00
Red_bird-of-paradise,06/01/2016,3.00
Red_bird-of-paradise,07/01/2016,36.00
Red_bird-of-paradise,08/01/2016,14.00
Red_bird-of-paradise,09/01/2016,42.00
Red_bird-of-paradise,10/01/2016,3.00
Red_bird-of-paradise,11/01/2016,21.00
Red_bird-of-paradise,12/01/2016,13.00
Red_bird-of-paradise,13/01/2016,12.00
Red_bird-of-paradise,14/01/2016,40.00
Red_bird-of-paradise,15/01/2016,21.00
Red_bird-of-paradise,16/01/2016,9.00
Red_bird-of-paradise,17/01/2016,20.00
Red_bird-of-paradise,18/01/2016,14.00
Red_bird-of-paradise,19/01/2016,10.00
Red_bird-of-paradise,20/01/2016,24.00
Red_bird-of-paradise,21/01/2016,11.00
Red_bird-of-paradise,22/01/2016,6.00
Red_bird-of-paradise,23/01/2016,5.00
Red_bird-of-paradise,24/01/2016,21.00
Red_bird-of-paradise,25/01/2016,51.00
Red_bird-of-paradise,26/01/2016,31.00
Red_bird-of-paradise,27/01/2016,17.00
Red_bird-of-paradise,28/01/2016,16.00
Red_bird-of-paradise,29/01/2016,1.00
Red_bird-of-paradise,30/01/2016,8.00
Red_bird-of-paradise,31/01/2016,8.00
Red_bird-of-paradise,01/02/2016,8.00
Red_bird-of-paradise,02/02/2016,2.00
Red_bird-of-paradise,03/02/2016,17.00
Red_bird-of-paradise,04/02/2016,8.00
Red_bird-of-paradise,05/02/2016,6.00
Red_bird-of-paradise,06/02/2016,17.00
Red_bird-of-paradise,07/02/2016,10.00
Red_bird-of-paradise,08/02/2016,21.00
Red_bird-of-paradise,09/02/2016,38.00
Red_bird-of-paradise,10/02/2016,16.00
Red_bird-of-paradise,11/02/2016,4.00
Red_bird-of-paradise,12/02/2016,20.00
Red_bird-of-paradise,13/02/2016,22.00
Red_bird-of-paradise,14/02/2016,46.00
Red_bird-of-paradise,15/02/2016,23.00
Red_bird-of-paradise,16/02/2016,7.00
Red_bird-of-paradise,17/02/2016,4.00
Red_bird-of-paradise,18/02/2016,8.00
Red_bird-of-paradise,19/02/2016,21.00
Red_bird-of-paradise,20/02/2016,7.00
Red_bird-of-paradise,21/02/2016,7.00
Red_bird-of-paradise,22/02/2016,30.00
Red_bird-of-paradise,23/02/2016,19.00
Red_bird-of-paradise,24/02/2016,10.00
Red_bird-of-paradise,25/02/2016,16.00
Red_bird-of-paradise,26/02/2016,11.00
Red_bird-of-paradise,27/02/2016,9.00
Red_bird-of-paradise,28/02/2016,21.00
Red_bird-of-paradise,29/02/2016,6.00
Red_bird-of-paradise,01/03/2016,31.00
Red_bird-of-paradise,02/03/2016,18.00
Red_bird-of-paradise,03/03/2016,14.00
Red_bird-of-paradise,04/03/2016,26.00
Red_bird-of-paradise,05/03/2016,10.00
Red_bird-of-paradise,06/03/2016,11.00
Red_bird-of-paradise,07/03/2016,14.00
Red_bird-of-paradise,08/03/2016,10.00
Red_bird-of-paradise,09/03/2016,6.00
Red_bird-of-paradise,10/03/2016,19.00
Red_bird-of-paradise,11/03/2016,36.00
Red_bird-of-paradise,12/03/2016,17.00
Red_bird-of-paradise,13/03/2016,11.00
Red_bird-of-paradise,14/03/2016,27.00
Red_bird-of-paradise,15/03/2016,6.00
Red_bird-of-paradise,16/03/2016,12.00
Red_bird-of-paradise,17/03/2016,25.00
Red_bird-of-paradise,18/03/2016,13.00
Red_bird-of-paradise,19/03/2016,2.00
Red_bird-of-paradise,20/03/2016,1.00
Red_bird-of-paradise,21/03/2016,12.00
Red_bird-of-paradise,22/03/2016,25.00
Red_bird-of-paradise,23/03/2016,6.00
Red_bird-of-paradise,24/03/2016,12.00
Red_bird-of-paradise,25/03/2016,12.00
Red_bird-of-paradise,26/03/2016,3.00
Red_bird-of-paradise,27/03/2016,3.00
Red_bird-of-paradise,28/03/2016,13.00
Red_bird-of-paradise,29/03/2016,10.00
Red_bird-of-paradise,30/03/2016,3.00
Red_bird-of-paradise,31/03/2016,28.00
Red_bird-of-paradise,01/04/2016,7.00
Red_bird-of-paradise,02/04/2016,6.00
Red_bird-of-paradise,03/04/2016,21.00
Red_bird-of-paradise,04/04/2016,32.00
Red_bird-of-paradise,05/04/2016,8.00
Red_bird-of-paradise,06/04/2016,22.00
Red_bird-of-paradise,07/04/2016,26.00
Red_bird-of-paradise,08/04/2016,29.00
Red_bird-of-paradise,09/04/2016,9.00
Red_bird-of-paradise,10/04/2016,12.00
Red_bird-of-paradise,11/04/2016,13.00
Red_bird-of-paradise,12/04/2016,43.00
Red_bird-of-paradise,13/04/2016,20.00
Red_bird-of-paradise,14/04/2016,18.00
Red_bird-of-paradise,15/04/2016,21.00
Red_bird-of-paradise,16/04/2016,10.00
Red_bird-of-paradise,17/04/2016,15.00
Red_bird-of-paradise,18/04/2016,8.00
Red_bird-of-paradise,19/04/2016,31.00
Red_bird-of-paradise,20/04/2016,13.00
Red_bird-of-paradise,21/04/2016,14.00
Red_bird-of-paradise,22/04/2016,2.00
Red_bird-of-paradise,23/04/2016,4.00
Red_bird-of-paradise,24/04/2016,26.00
Red_bird-of-paradise,25/04/2016,12.00
Red_bird-of-paradise,26/04/2016,15.00
Red_bird-of-paradise,27/04/2016,11.00
Red_bird-of-paradise,28/04/2016,40.00
Red_bird-of-paradise,29/04/2016,10.00
Red_bird-of-paradise,30/04/2016,34.00
Red_bird-of-paradise,01/05/2016,8.00
Red_bird-of-paradise,02/05/2016,7.00
Red_bird-of-paradise,03/05/2016,5.00
Red_bird-of-paradise,04/05/2016,9.00
Red_bird-of-paradise,05/05/2016,7.00
Red_bird-of-paradise,06/05/2016,21.00
Red_bird-of-paradise,07/05/2016,19.00
Red_bird-of-paradise,08/05/2016,26.00
Red_bird-of-paradise,09/05/2016,12.00
Red_bird-of-paradise,10/05/2016,20.00
Red_bird-of-paradise,11/05/2016,16.00
Red_bird-of-paradise,12/05/2016,48.00
Red_bird-of-paradise,13/05/2016,14.00
Red_bird-of-paradise,14/05/2016,7.00
Red_bird-of-paradise,15/05/2016,14.00
Red_bird-of-paradise,16/05/2016,27.00
Red_bird-of-paradise,17/05/2016,16.00
Red_bird-of-paradise,18/05/2016,23.00
Red_bird-of-paradise,19/05/2016,13.00
Red_bird-of-paradise,20/05/2016,26.00
Red_bird-of-paradise,21/05/2016,4.00
Red_bird-of-paradise,22/05/2016,11.00
Red_bird-of-paradise,23/05/2016,18.00
Red_bird-of-paradise,24/05/2016,3.00
Red_bird-of-paradise,25/05/2016,12.00
Red_bird-of-paradise,26/05/2016,10.00
Red_bird-of-paradise,27/05/2016,12.00
Red_bird-of-paradise,28/05/2016,19.00
Red_bird-of-paradise,29/05/2016,7.00
Red_bird-of-paradise,30/05/2016,11.00
Red_bird-of-paradise,31/05/2016,13.00
Red_bird-of-paradise,01/06/2016,27.00
Red_bird-of-paradise,02/06/2016,7.00
Red_bird-of-paradise,03/06/2016,4.00
Red_bird-of-paradise,04/06/2016,2.00
Red_bird-of-paradise,05/06/2016,4.00
Red_bird-of-paradise,06/06/2016,17.00
Red_bird-of-paradise,07/06/2016,20.00
Red_bird-of-paradise,08/06/2016,13.00
Red_bird-of-paradise,09/06/2016,28.00
Red_bird-of-paradise,10/06/2016,10.00
Red_bird-of-paradise,11/06/2016,10.00
Red_bird-of-paradise,12/06/2016,5.00
Red_bird-of-paradise,13/06/2016,13.00
Red_bird-of-paradise,14/06/2016,6.00
Red_bird-of-paradise,15/06/2016,14.00
Red_bird-of-paradise,16/06/2016,20.00
Red_bird-of-paradise,17/06/2016,16.00
Red_bird-of-paradise,18/06/2016,17.00
Red_bird-of-paradise,19/06/2016,15.00
Red_bird-of-paradise,20/06/2016,10.00
Red_bird-of-paradise,21/06/2016,10.00
Red_bird-of-paradise,22/06/2016,6.00
Red_bird-of-paradise,23/06/2016,13.00
Red_bird-of-paradise,24/06/2016,12.00
Red_bird-of-paradise,25/06/2016,4.00
Red_bird-of-paradise,26/06/2016,14.00
Red_bird-of-paradise,27/06/2016,1.00
Red_bird-of-paradise,28/06/2016,2.00
Red_bird-of-paradise,29/06/2016,11.00
Red_bird-of-paradise,30/06/2016,4.00
Red_bird-of-paradise,01/07/2016,3.00
Red_bird-of-paradise,02/07/2016,0.00
Red_bird-of-paradise,03/07/2016,10.00
Red_bird-of-paradise,04/07/2016,7.00
Red_bird-of-paradise,05/07/2016,5.00
Red_bird-of-paradise,06/07/2016,6.00
Red_bird-of-paradise,07/07/2016,6.00
Red_bird-of-paradise,08/07/2016,7.00
Red_bird-of-paradise,09/07/2016,5.00
Red_bird-of-paradise,10/07/2016,30.00
Red_bird-of-paradise,11/07/2016,19.00
Red_bird-of-paradise,12/07/2016,5.00
Red_bird-of-paradise,13/07/2016,21.00
Red_bird-of-paradise,14/07/2016,14.00
Red_bird-of-paradise,15/07/2016,4.00
Red_bird-of-paradise,16/07/2016,10.00
Red_bird-of-paradise,17/07/2016,10.00
Red_bird-of-paradise,18/07/2016,2.00
Red_bird-of-paradise,19/07/2016,4.00
Red_bird-of-paradise,20/07/2016,9.00
Red_bird-of-paradise,21/07/2016,2.00
Red_bird-of-paradise,22/07/2016,7.00
Red_bird-of-paradise,23/07/2016,5.00
Red_bird-of-paradise,24/07/2016,12.00
Red_bird-of-paradise,25/07/2016,9.00
Red_bird-of-paradise,26/07/2016,4.00
Red_bird-of-paradise,27/07/2016,10.00
Red_bird-of-paradise,28/07/2016,8.00
Red_bird-of-paradise,29/07/2016,8.00
Red_bird-of-paradise,30/07/2016,16.00
Red_bird-of-paradise,31/07/2016,4.00
Red_bird-of-paradise,01/08/2016,2.00
Red_bird-of-paradise,02/08/2016,7.00
Red_bird-of-paradise,03/08/2016,5.00
Red_bird-of-paradise,04/08/2016,5.00
Red_bird-of-paradise,05/08/2016,11.00
Red_bird-of-paradise,06/08/2016,17.00
Red_bird-of-paradise,07/08/2016,19.00
Red_bird-of-paradise,08/08/2016,6.00
Red_bird-of-paradise,09/08/2016,8.00
Red_bird-of-paradise,10/08/2016,7.00
Red_bird-of-paradise,11/08/2016,8.00
Red_bird-of-paradise,12/08/2016,7.00
Red_bird-of-paradise,13/08/2016,13.00
Red_bird-of-paradise,14/08/2016,16.00
Red_bird-of-paradise,15/08/2016,19.00
Red_bird-of-paradise,16/08/2016,10.00
Red_bird-of-paradise,17/08/2016,10.00
Red_bird-of-paradise,18/08/2016,2.00
Red_bird-of-paradise,19/08/2016,47.00
Red_bird-of-paradise,20/08/2016,24.00
Red_bird-of-paradise,21/08/2016,10.00
Red_bird-of-paradise,22/08/2016,19.00
Red_bird-of-paradise,23/08/2016,0.00
Red_bird-of-paradise,24/08/2016,17.00
Red_bird-of-paradise,25/08/2016,8.00
Red_bird-of-paradise,26/08/2016,5.00
Red_bird-of-paradise,27/08/2016,7.00
Red_bird-of-paradise,28/08/2016,12.00
Red_bird-of-paradise,29/08/2016,15.00
Red_bird-of-paradise,30/08/2016,10.00
Red_bird-of-paradise,31/08/2016,28.00
Red_bird-of-paradise,01/09/2016,12.00
Red_bird-of-paradise,02/09/2016,2.00
Red_bird-of-paradise,03/09/2016,12.00
Red_bird-of-paradise,04/09/2016,3.00
Red_bird-of-paradise,05/09/2016,3.00
Red_bird-of-paradise,06/09/2016,19.00
Red_bird-of-paradise,07/09/2016,25.00
Red_bird-of-paradise,08/09/2016,1.00
Red_bird-of-paradise,09/09/2016,8.00
Red_bird-of-paradise,10/09/2016,2.00
Red_bird-of-paradise,11/09/2016,11.00
Red_bird-of-paradise,12/09/2016,1.00
Red_bird-of-paradise,13/09/2016,5.00
Red_bird-of-paradise,14/09/2016,2.00
Red_bird-of-paradise,15/09/2016,7.00
Red_bird-of-paradise,16/09/2016,10.00
Red_bird-of-paradise,17/09/2016,3.00
Red_bird-of-paradise,18/09/2016,11.00
Red_bird-of-paradise,19/09/2016,13.00
Red_bird-of-paradise,20/09/2016,1.00
Red_bird-of-paradise,21/09/2016,13.00
Red_bird-of-paradise,22/09/2016,7.00
Red_bird-of-paradise,23/09/2016,13.00
Red_bird-of-paradise,24/09/2016,29.00
Red_bird-of-paradise,25/09/2016,9.00
Red_bird-of-paradise,26/09/2016,5.00
Red_bird-of-paradise,27/09/2016,25.00
Red_bird-of-paradise,28/09/2016,2.00
Red_bird-of-paradise,29/09/2016,4.00
Red_bird-of-paradise,30/09/2016,3.00
Red_bird-of-paradise,01/10/2016,5.00
Red_bird-of-paradise,02/10/2016,11.00
Red_bird-of-paradise,03/10/2016,2.00
Red_bird-of-paradise,04/10/2016,9.00
Red_bird-of-paradise,05/10/2016,40.00
Red_bird-of-paradise,06/10/2016,9.00
Red_bird-of-paradise,07/10/2016,6.00
Red_bird-of-paradise,08/10/2016,2.00
Red_bird-of-paradise,09/10/2016,19.00
Red_bird-of-paradise,10/10/2016,7.00
Red_bird-of-paradise,11/10/2016,6.00
Red_bird-of-paradise,12/10/2016,19.00
Red_bird-of-paradise,13/10/2016,11.00
Red_bird-of-paradise,14/10/2016,10.00
Red_bird-of-paradise,15/10/2016,11.00
Red_bird-of-paradise,16/10/2016,1.00
Red_bird-of-paradise,17/10/2016,5.00
Red_bird-of-paradise,18/10/2016,25.00
Red_bird-of-paradise,19/10/2016,7.00
Red_bird-of-paradise,20/10/2016,7.00
Red_bird-of-paradise,21/10/2016,5.00
Red_bird-of-paradise,22/10/2016,3.00
Red_bird-of-paradise,23/10/2016,5.00
Red_bird-of-paradise,24/10/2016,22.00
Red_bird-of-paradise,25/10/2016,5.00
Red_bird-of-paradise,26/10/2016,10.00
Red_bird-of-paradise,27/10/2016,16.00
Red_bird-of-paradise,28/10/2016,9.00
Red_bird-of-paradise,29/10/2016,15.00
Red_bird-of-paradise,30/10/2016,11.00
Red_bird-of-paradise,31/10/2016,3.00
Red_bird-of-paradise,01/11/2016,10.00
Red_bird-of-paradise,02/11/2016,12.00
Red_bird-of-paradise,03/11/2016,11.00
Red_bird-of-paradise,04/11/2016,18.00
Red_bird-of-paradise,05/11/2016,5.00
Red_bird-of-paradise,06/11/2016,8.00
Red_bird-of-paradise,07/11/2016,12.00
Red_bird-of-paradise,08/11/2016,5.00
Red_bird-of-paradise,09/11/2016,4.00
Red_bird-of-paradise,10/11/2016,2.00
Red_bird-of-paradise,11/11/2016,22.00
Red_bird-of-paradise,12/11/2016,1.00
Red_bird-of-paradise,13/11/2016,1.00
Red_bird-of-paradise,14/11/2016,23.00
Red_bird-of-paradise,15/11/2016,16.00
Red_bird-of-paradise,16/11/2016,4.00
Red_bird-of-paradise,17/11/2016,37.00
Red_bird-of-paradise,18/11/2016,20.00
Red_bird-of-paradise,19/11/2016,25.00
Red_bird-of-paradise,20/11/2016,90.00
Red_bird-of-paradise,21/11/2016,41.00
Red_bird-of-paradise,22/11/2016,31.00
Red_bird-of-paradise,23/11/2016,22.00
Red_bird-of-paradise,24/11/2016,13.00
Red_bird-of-paradise,25/11/2016,2.00
Red_bird-of-paradise,26/11/2016,1.00
Red_bird-of-paradise,27/11/2016,45.00
Red_bird-of-paradise,28/11/2016,10.00
Red_bird-of-paradise,29/11/2016,22.00
Red_bird-of-paradise,30/11/2016,15.00
Red_bird-of-paradise,01/12/2016,26.00
Red_bird-of-paradise,02/12/2016,13.00
Red_bird-of-paradise,03/12/2016,7.00
Red_bird-of-paradise,04/12/2016,10.00
Red_bird-of-paradise,05/12/2016,13.00
Red_bird-of-paradise,06/12/2016,15.00
Red_bird-of-paradise,07/12/2016,39.00
Red_bird-of-paradise,08/12/2016,3.00
Red_bird-of-paradise,09/12/2016,2.00
Red_bird-of-paradise,10/12/2016,2.00
Red_bird-of-paradise,11/12/2016,2.00
Red_bird-of-paradise,12/12/2016,10.00
Red_bird-of-paradise,13/12/2016,9.00
Red_bird-of-paradise,14/12/2016,8.00
Red_bird-of-paradise,15/12/2016,18.00
Red_bird-of-paradise,16/12/2016,6.00
Red_bird-of-paradise,17/12/2016,3.00
Red_bird-of-paradise,18/12/2016,10.00
Red_bird-of-paradise,19/12/2016,18.00
Red_bird-of-paradise,20/12/2016,13.00
Red_bird-of-paradise,21/12/2016,0.00
Red_bird-of-paradise,22/12/2016,4.00
Red_bird-of-paradise,23/12/2016,2.00
Red_bird-of-paradise,24/12/2016,0.00
Red_bird-of-paradise,25/12/2016,1.00
Red_bird-of-paradise,26/12/2016,5.00
Red_bird-of-paradise,27/12/2016,23.00
Red_bird-of-paradise,28/12/2016,9.00
Red_bird-of-paradise,29/12/2016,18.00
Red_bird-of-paradise,30/12/2016,33.00
Red_bird-of-paradise,31/12/2016,8.00
Red_fox,01/01/2016,1027.00
Red_fox,02/01/2016,930.00
Red_fox,03/01/2016,1104.00
Red_fox,04/01/2016,1365.00
Red_fox,05/01/2016,2493.00
Red_fox,06/01/2016,2061.00
Red_fox,07/01/2016,3255.00
Red_fox,08/01/2016,3127.00
Red_fox,09/01/2016,571.00
Red_fox,10/01/2016,939.00
Red_fox,11/01/2016,2105.00
Red_fox,12/01/2016,2319.00
Red_fox,13/01/2016,3734.00
Red_fox,14/01/2016,3545.00
Red_fox,15/01/2016,3052.00
Red_fox,16/01/2016,1275.00
Red_fox,17/01/2016,1037.00
Red_fox,18/01/2016,1706.00
Red_fox,19/01/2016,2547.00
Red_fox,20/01/2016,3227.00
Red_fox,21/01/2016,3225.00
Red_fox,22/01/2016,2353.00
Red_fox,23/01/2016,946.00
Red_fox,24/01/2016,694.00
Red_fox,25/01/2016,2462.00
Red_fox,26/01/2016,2947.00
Red_fox,27/01/2016,2628.00
Red_fox,28/01/2016,2987.00
Red_fox,29/01/2016,3214.00
Red_fox,30/01/2016,906.00
Red_fox,31/01/2016,1030.00
Red_fox,01/02/2016,2490.00
Red_fox,02/02/2016,2207.00
Red_fox,03/02/2016,4077.00
Red_fox,04/02/2016,2370.00
Red_fox,05/02/2016,1420.00
Red_fox,06/02/2016,906.00
Red_fox,07/02/2016,785.00
Red_fox,08/02/2016,1985.00
Red_fox,09/02/2016,2558.00
Red_fox,10/02/2016,2314.00
Red_fox,11/02/2016,3254.00
Red_fox,12/02/2016,2346.00
Red_fox,13/02/2016,1132.00
Red_fox,14/02/2016,1030.00
Red_fox,15/02/2016,1178.00
Red_fox,16/02/2016,2175.00
Red_fox,17/02/2016,2069.00
Red_fox,18/02/2016,2638.00
Red_fox,19/02/2016,2402.00
Red_fox,20/02/2016,597.00
Red_fox,21/02/2016,1219.00
Red_fox,22/02/2016,2081.00
Red_fox,23/02/2016,2607.00
Red_fox,24/02/2016,2117.00
Red_fox,25/02/2016,3303.00
Red_fox,26/02/2016,2622.00
Red_fox,27/02/2016,866.00
Red_fox,28/02/2016,986.00
Red_fox,29/02/2016,2642.00
Red_fox,01/03/2016,2875.00
Red_fox,02/03/2016,3526.00
Red_fox,03/03/2016,4675.00
Red_fox,04/03/2016,3646.00
Red_fox,05/03/2016,869.00
Red_fox,06/03/2016,609.00
Red_fox,07/03/2016,3227.00
Red_fox,08/03/2016,2190.00
Red_fox,09/03/2016,3127.00
Red_fox,10/03/2016,2508.00
Red_fox,11/03/2016,1587.00
Red_fox,12/03/2016,971.00
Red_fox,13/03/2016,864.00
Red_fox,14/03/2016,1820.00
Red_fox,15/03/2016,3405.00
Red_fox,16/03/2016,3656.00
Red_fox,17/03/2016,2903.00
Red_fox,18/03/2016,2100.00
Red_fox,19/03/2016,745.00
Red_fox,20/03/2016,331.00
Red_fox,21/03/2016,1718.00
Red_fox,22/03/2016,2117.00
Red_fox,23/03/2016,1848.00
Red_fox,24/03/2016,1486.00
Red_fox,25/03/2016,878.00
Red_fox,26/03/2016,630.00
Red_fox,27/03/2016,802.00
Red_fox,28/03/2016,1364.00
Red_fox,29/03/2016,1840.00
Red_fox,30/03/2016,2401.00
Red_fox,31/03/2016,2107.00
Red_fox,01/04/2016,1242.00
Red_fox,02/04/2016,1208.00
Red_fox,03/04/2016,713.00
Red_fox,04/04/2016,2423.00
Red_fox,05/04/2016,2905.00
Red_fox,06/04/2016,2268.00
Red_fox,07/04/2016,2104.00
Red_fox,08/04/2016,1876.00
Red_fox,09/04/2016,1006.00
Red_fox,10/04/2016,1798.00
Red_fox,11/04/2016,2293.00
Red_fox,12/04/2016,1964.00
Red_fox,13/04/2016,2200.00
Red_fox,14/04/2016,4076.00
Red_fox,15/04/2016,2867.00
Red_fox,16/04/2016,750.00
Red_fox,17/04/2016,922.00
Red_fox,18/04/2016,2697.00
Red_fox,19/04/2016,2695.00
Red_fox,20/04/2016,2157.00
Red_fox,21/04/2016,3997.00
Red_fox,22/04/2016,2954.00
Red_fox,23/04/2016,925.00
Red_fox,24/04/2016,866.00
Red_fox,25/04/2016,2972.00
Red_fox,26/04/2016,3001.00
Red_fox,27/04/2016,2788.00
Red_fox,28/04/2016,4160.00
Red_fox,29/04/2016,3466.00
Red_fox,30/04/2016,1202.00
Red_fox,01/05/2016,1270.00
Red_fox,02/05/2016,2451.00
Red_fox,03/05/2016,2690.00
Red_fox,04/05/2016,3709.00
Red_fox,05/05/2016,5042.00
Red_fox,06/05/2016,3339.00
Red_fox,07/05/2016,1068.00
Red_fox,08/05/2016,951.00
